name_2,name_3,avg_rainfall,max_rainfall,avg_temperature,elevation,landcover_class,ndvi,slope,soil_moisture,year,month,banjir,lat,long,map_image,name_3_clean,jakarta_region,rainfall_soil_interaction,elevation_risk,vegetation_elevation_risk,extreme_weather,monsoon_season,urban_density_risk
jakarta barat,kalideres,27.242,64.452,37.7,5.258,Built-up,0.216,0.071,38.395,2021,12,0,-6.1346,106.7039,RGB_Tamansari2021(2).tif,kalideres,Jakarta Barat,2474.63454,0.15979546180888463,0.12527964205816555,0,1,4.5847953216374275
jakarta barat,kebonjeruk,21.621,47.582,37.99,10.059,Built-up,0.197,0.118,38.527,2021,12,0,-6.1895,106.7691,RGB_Tamansari2021(2).tif,kebonjeruk,Jakarta Barat,1833.191714,0.09042408897730356,0.07261054344877475,0,1,3.68348623853211
jakarta barat,kembangan,25.916,56.906,37.47,10.349,Built-up,0.237,0.126,38.444,2021,12,1,-6.1982,106.7418,RGB_Tamansari2021(2).tif,kembangan,Jakarta Barat,2187.694264,0.08811349017534584,0.06723059300378888,0,1,3.3761061946902653
jakarta barat,palmerah,20.296,43.679,37.81,10.559,Built-up,0.173,0.122,38.527,2021,12,0,-6.1917,106.7956,RGB_Tamansari2021(2).tif,palmerah,Jakarta Barat,1682.8208330000002,0.08651267410675664,0.07154598148628774,0,1,3.725225225225225
jakarta barat,tamansari,25.26,57.825,37.7,6.894,Tree cover,0.113,0.061,38.527,2021,12,0,-6.1481,106.8184,RGB_Tamansari2021(2).tif,tamansari,Jakarta Barat,2227.8237750000003,0.12667848999239928,0.11236382062325816,0,1,5.509316770186335
jakarta barat,tambora,25.861,60.09,37.7,5.895,Built-up,0.114,0.048,38.527,2021,12,0,-6.1475,106.8035,RGB_Tamansari2021(2).tif,tambora,Jakarta Barat,2315.08743,0.14503263234227703,0.12849891225525745,0,1,5.986486486486486
jakarta utara,cilincing,28.815,71.798,37.5,3.19,Built-up,0.261,0.068,38.527,2021,12,0,-6.1243,106.9421,RGB_Cilincing2021.tif,cilincing,Jakarta Utara,2766.1615460000003,0.23866348448687355,0.17637231503579956,0,1,4.398809523809524
jakarta utara,kelapagading,26.288,62.862,39.39,5.514,Built-up,0.219,0.062,38.527,2021,12,0,-6.161,106.9037,RGB_KelapaGading2021.tif,kelapagading,Jakarta Utara,2421.884274,0.15351550506601166,0.11989560945655511,0,1,4.820987654320987
jakarta utara,koja,28.562,71.547,34.63,3.739,Built-up,0.145,0.063,38.527,2021,12,0,-6.1215,106.905,RGB_Koja2021.tif,koja,Jakarta Utara,2756.491269,0.21101498206372654,0.1804178096644862,0,1,5.245398773006134
jakarta utara,pademangan,28.755,69.662,37.82,3.198,Built-up,0.251,0.104,38.527,2021,12,0,-6.1301,106.8381,RGB_Pademangan2021.tif,pademangan,Jakarta Utara,2683.8678740000005,0.23820867079561694,0.17841829442591708,0,1,3.6715686274509802
jakarta utara,penjaringan,27.995,67.515,37.82,3.083,Built-up,0.209,0.074,38.494,2021,12,0,-6.115,106.7639,RGB_Penjaringan2021.tif,penjaringan,Jakarta Utara,2598.92241,0.24491795248591722,0.19373010041636052,0,1,4.545977011494253
jakarta utara,tanjungpriok,27.17,68.489,39.75,4.06,Built-up,0.187,0.101,38.527,2021,12,0,-6.1319,106.875,RGB_TanjungPriok2021.tif,tanjungpriok,Jakarta Utara,2638.6757030000003,0.19762845849802374,0.1606719367588933,0,1,4.044776119402985
jakarta selatan,cilandak,33.282,69.889,38.07,37.329,Built-up,0.347,0.193,41.585,2021,12,1,-6.2927,106.7933,RGB_Cilandak2021.tif,cilandak,Jakarta Selatan,2906.334065,0.026089905815440007,0.017036708497482324,0,1,2.228668941979522
jakarta selatan,jagakarsa,38.586,76.673,37.8,57.304,Built-up,0.4,0.27,41.585,2021,12,0,-6.334,106.8224,RGB_Jagakarsa2021.tif,jagakarsa,Jakarta Selatan,3188.4467050000003,0.017151481888035124,0.010290889132821075,0,1,1.6216216216216215
jakarta selatan,kebayoranbaru,29.124,64.306,38.41,22.272,Built-up,0.269,0.16,39.459,2021,12,1,-6.2447,106.8014,RGB_KebayoranBaru2021.tif,kebayoranbaru,Jakarta Selatan,2537.4504540000003,0.042970092815400485,0.031411137848057755,0,1,2.8115384615384613
jakarta selatan,kebayoranlama,28.514,61.992,38.02,25.395,Built-up,0.263,0.143,40.119,2021,12,0,-6.2495,106.7801,RGB_KebayoranLama2021.tif,kebayoranlama,Jakarta Selatan,2487.0570479999997,0.03788596325061565,0.02792195491570373,0,1,3.0329218106995883
jakarta selatan,mampangprapatan,30.455,67.38,38.04,21.604,Built-up,0.246,0.146,39.919,2021,12,1,-6.2523,106.821,RGB_MampangPrapatan2021.tif,mampangprapatan,Jakarta Selatan,2689.7422199999996,0.04423995752964077,0.03335692797734914,0,1,3.065040650406504
jakarta selatan,pancoran,31.952,70.97,37.94,25.372,Built-up,0.248,0.19,40.51,2021,12,0,-6.2553,106.8436,RGB_Pancoran2021.tif,pancoran,Jakarta Selatan,2874.9946999999997,0.03791900500530866,0.028515091763992115,0,1,2.593103448275862
jakarta selatan,pasarminggu,34.977,74.179,38.29,35.89,Built-up,0.334,0.23,41.585,2021,12,0,-6.2908,106.8293,RGB_PasarMinggu2021.tif,pasarminggu,Jakarta Selatan,3084.7337150000003,0.027107617240444564,0.01805367308213608,0,1,2.018181818181818
jakarta selatan,pesanggrahan,28.526,62.21,37.56,23.82,Built-up,0.259,0.178,39.868,2021,12,0,-6.2504,106.7587,RGB_Pesanggrahan2021.tif,pesanggrahan,Jakarta Selatan,2480.1882800000003,0.040290088638195005,0.0298549556809025,0,1,2.6654676258992804
jakarta selatan,setiabudi,28.843,64.504,37.53,17.99,Built-up,0.225,0.133,38.527,2021,12,0,-6.2196,106.83,RGB_Setiabudi2021.tif,setiabudi,Jakarta Selatan,2485.1456080000003,0.05265929436545551,0.04081095313322802,0,1,3.3261802575107295
jakarta selatan,tebet,26.975,60.969,38.27,17.948,Built-up,0.166,0.137,38.527,2021,12,0,-6.2289,106.8509,RGB_Tebet2021.tif,tebet,Jakarta Selatan,2348.952663,0.05277601857715854,0.04401519949335022,0,1,3.5189873417721516
jakarta timur,cakung,27.43,63.922,38.92,7.969,Built-up,0.243,0.102,38.527,2021,12,0,-6.1885,106.9409,RGB_Cakung2021.tif,cakung,Jakarta Timur,2462.722894,0.11149514996097669,0.08440182852045935,0,1,3.7475247524752473
jakarta timur,cipayung,37.988,77.12,36.6,48.413,Built-up,0.403,0.257,41.585,2021,12,0,-6.3253,106.9036,RGB_Cipayung_2021(1).tif,cipayung,Jakarta Timur,3207.0352000000003,0.02023758929836278,0.012081840811122579,0,1,1.6722689075630253
jakarta timur,ciracas,38.206,79.595,38.95,53.48,Built-up,0.335,0.263,41.585,2021,12,0,-6.3339,106.8784,RGB_Ciracas2021.tif,ciracas,Jakarta Timur,3309.958075,0.018355359765051395,0.012206314243759179,0,1,1.831955922865014
jakarta timur,durensawit,25.303,55.227,39.11,16.888,Built-up,0.235,0.139,38.569,2021,12,0,-6.2325,106.9206,RGB_DurenSawit2021.tif,durensawit,Jakarta Timur,2130.050163,0.05590339892665473,0.04276610017889087,0,1,3.2008368200836816
jakarta timur,jatinegara,26.297,59.686,38.92,18.159,Built-up,0.187,0.126,38.527,2021,12,0,-6.2273,106.8774,RGB_Jatinegara2021.tif,jatinegara,Jakarta Timur,2299.522522,0.05219479095986221,0.042434365050367975,0,1,3.5973451327433623
jakarta timur,kramatjati,37.165,82.869,38.89,30.295,Built-up,0.255,0.152,41.303,2021,12,0,-6.2763,106.8654,RGB_Cakung2021.tif,kramatjati,Jakarta Timur,3422.7383069999996,0.031953986259785905,0.023805719763540498,0,1,2.9563492063492065
jakarta timur,makasar,34.89,77.777,38.72,25.658,Built-up,0.341,0.16,40.919,2021,12,0,-6.2663,106.8911,RGB_Makasar2021.tif,makasar,Jakarta Timur,3182.5570629999997,0.037512191462225224,0.024720534173606423,0,1,2.5346153846153845
jakarta timur,matraman,24.989,56.443,38.67,12.702,Built-up,0.181,0.132,38.527,2021,12,0,-6.2036,106.8645,RGB_Matraman2021.tif,matraman,Jakarta Timur,2174.579461,0.07298204641658153,0.05977229601518027,0,1,3.530172413793103
jakarta timur,pasarrebo,38.096,79.856,38.52,48.623,Built-up,0.336,0.252,41.585,2021,12,0,-6.3264,106.8573,RGB_Cakung2021.tif,pasarrebo,Jakarta Timur,3320.81176,0.020151945670354474,0.013380891925115369,0,1,1.8863636363636362
jakarta timur,pulogadung,23.464,52.895,39.19,10.47,Built-up,0.256,0.136,38.527,2021,12,0,-6.1932,106.889,RGB_Cakung2021.tif,pulogadung,Jakarta Timur,2037.8856650000002,0.08718395815170009,0.06486486486486487,0,1,3.1525423728813555
jakarta pusat,cempakaputih,20.502,45.317,39.32,8.401,Built-up,0.221,0.095,38.527,2021,12,0,-6.1809,106.8681,RGB_CempakaPutih2021.tif,cempakaputih,Jakarta Pusat,1745.928059,0.10637166258908627,0.08286352515689821,0,1,3.994871794871795
jakarta pusat,gambir,16.414,32.565,38.71,7.605,Built-up,0.178,0.061,38.527,2021,12,0,-6.1715,106.8181,RGB_Gambir2021.tif,gambir,Jakarta Pusat,1254.6317549999999,0.11621150493898895,0.09552585705984892,0,1,5.105590062111801
jakarta pusat,joharbaru,20.481,45.253,38.03,8.969,Built-up,0.157,0.076,38.527,2021,12,0,-6.1821,106.8546,RGB_JoharBaru2021.tif,joharbaru,Jakarta Pusat,1743.462331,0.10031096398836394,0.0845621426421908,0,1,4.7897727272727275
jakarta pusat,kemayoran,19.899,43.491,39.75,6.168,Built-up,0.192,0.103,38.527,2021,12,0,-6.1627,106.8558,RGB_Kemayoran2021.tif,kemayoran,Jakarta Pusat,1675.577757,0.13950892857142858,0.1127232142857143,0,1,3.980295566502463
jakarta pusat,menteng,21.143,44.897,38.43,10.741,Built-up,0.207,0.099,38.527,2021,12,0,-6.1958,106.8353,RGB_Menteng2021.tif,menteng,Jakarta Pusat,1729.746719,0.08517162081594414,0.0675410953070437,0,1,3.9849246231155777
jakarta pusat,sawahbesar,23.16,51.823,38.71,7.059,Built-up,0.163,0.09,38.527,2021,12,0,-6.1539,106.8332,RGB_SawahBesar2021.tif,sawahbesar,Jakarta Pusat,1996.5847210000002,0.12408487405385282,0.10385903958307481,0,1,4.405263157894737
jakarta pusat,senen,18.715,39.608,38.03,10.007,Built-up,0.164,0.092,38.527,2021,12,0,-6.1842,106.8459,RGB_Senen2021.tif,senen,Jakarta Pusat,1525.977416,0.09085127646043427,0.07595166712092305,0,1,4.354166666666666
jakarta pusat,tanahabang,25.331,55.473,38.71,12.45,Built-up,0.202,0.13,38.527,2021,12,0,-6.2054,106.8094,RGB_TanahAbang2021.tif,tanahabang,Jakarta Pusat,2137.208271,0.07434944237918216,0.05933085501858737,0,1,3.4695652173913043
jakarta barat,cengkareng,50.504,99.531,38.35,5.286,Built-up,0.195,0.059,37.199,2022,1,0,-6.1515,106.7369,RGB_Tamansari2022(2).tif,cengkareng,Jakarta Barat,3702.453669,0.15908367801463572,0.12806236080178174,0,1,5.062893081761006
jakarta barat,grogolpetamburan,48.349,93.363,41.9,6.01,Built-up,0.149,0.06,37.368,2022,1,0,-6.1634,106.7865,RGB_Tamansari2022(2).tif,grogolpetamburan,Jakarta Barat,3488.7885840000004,0.14265335235378032,0.12139800285306705,0,1,5.31875
jakarta barat,kalideres,50.326,98.991,39.0,5.258,Built-up,0.241,0.071,37.141,2022,1,0,-6.1346,106.7039,RGB_Tamansari2022(2).tif,kalideres,Jakarta Barat,3676.624731,0.15979546180888463,0.12128475551294343,0,1,4.43859649122807
jakarta barat,kebonjeruk,47.504,88.788,42.06,10.059,Built-up,0.225,0.118,37.368,2022,1,0,-6.1895,106.7691,RGB_Tamansari2022(2).tif,kebonjeruk,Jakarta Barat,3317.829984,0.09042408897730356,0.07007866895741026,0,1,3.555045871559633
jakarta barat,kembangan,48.727,89.254,40.51,10.349,Built-up,0.296,0.126,37.224,2022,1,0,-6.1982,106.7418,RGB_Tamansari2022(2).tif,kembangan,Jakarta Barat,3322.390896,0.08811349017534584,0.06203189708344346,0,1,3.11504424778761
jakarta barat,palmerah,49.711,93.27,42.2,10.559,Built-up,0.212,0.122,37.368,2022,1,0,-6.1917,106.7956,RGB_Tamansari2022(2).tif,palmerah,Jakarta Barat,3485.31336,0.08651267410675664,0.06817198719612423,0,1,3.5495495495495497
jakarta barat,tamansari,64.842,129.189,34.99,6.894,Tree cover,0.13,0.061,37.368,2022,1,0,-6.1481,106.8184,RGB_Tamansari2022(2).tif,tamansari,Jakarta Barat,4827.534552,0.12667848999239928,0.11021028629338737,1,1,5.403726708074534
jakarta barat,tambora,61.766,123.494,34.99,5.895,Built-up,0.105,0.048,37.368,2022,1,0,-6.1475,106.8035,RGB_Tamansari2022(2).tif,tambora,Jakarta Barat,4614.723792000001,0.14503263234227703,0.12980420594633796,1,1,6.0472972972972965
jakarta utara,cilincing,53.599,107.409,36.55,3.19,Built-up,0.273,0.068,37.368,2022,1,0,-6.1243,106.9421,RGB_Cilincing2022.tif,cilincing,Jakarta Utara,4013.6595120000006,0.23866348448687355,0.17350835322195707,0,1,4.327380952380952
jakarta utara,kelapagading,53.508,103.644,40.06,5.514,Built-up,0.201,0.062,37.368,2022,1,0,-6.161,106.9037,RGB_KelapaGading2022.tif,kelapagading,Jakarta Utara,3872.9689920000005,0.15351550506601166,0.12265888854774332,0,1,4.932098765432098
jakarta utara,koja,54.409,108.012,38.95,3.739,Built-up,0.161,0.063,37.368,2022,1,0,-6.1215,106.905,RGB_Koja2022.tif,koja,Jakarta Utara,4036.1924160000003,0.21101498206372654,0.17704156995146655,1,1,5.147239263803681
jakarta utara,pademangan,64.178,128.391,35.29,3.198,Built-up,0.215,0.104,37.368,2022,1,0,-6.1301,106.8381,RGB_Pademangan2022.tif,pademangan,Jakarta Utara,4797.7148879999995,0.23820867079561694,0.1869938065745593,1,1,3.8480392156862746
jakarta utara,penjaringan,54.991,112.152,34.27,3.083,Built-up,0.223,0.074,37.311,2022,1,0,-6.115,106.7639,RGB_Penjaringan2022.tif,penjaringan,Jakarta Utara,4184.503272,0.24491795248591722,0.19030124908155768,1,1,4.4655172413793105
jakarta utara,tanjungpriok,54.034,104.165,34.8,4.06,Built-up,0.157,0.101,37.368,2022,1,0,-6.1319,106.875,RGB_TanjungPriok2022.tif,tanjungpriok,Jakarta Utara,3892.4377200000004,0.19762845849802374,0.166600790513834,0,1,4.1940298507462686
jakarta selatan,cilandak,47.499,80.331,38.81,37.329,Built-up,0.329,0.193,40.568,2022,1,0,-6.2927,106.7933,RGB_Cilandak2022.tif,cilandak,Jakarta Selatan,3258.868008,0.026089905815440007,0.017506326802160247,0,1,2.290102389078498
jakarta selatan,jagakarsa,46.886,77.052,37.52,57.304,Built-up,0.388,0.27,40.568,2022,1,0,-6.334,106.8224,RGB_Jagakarsa2022.tif,jagakarsa,Jakarta Selatan,3125.8455360000003,0.017151481888035124,0.010496706915477496,0,1,1.654054054054054
jakarta selatan,kebayoranbaru,49.425,88.321,42.1,22.272,Built-up,0.307,0.16,38.343,2022,1,0,-6.2447,106.8014,RGB_KebayoranBaru2022.tif,kebayoranbaru,Jakarta Selatan,3386.492103,0.042970092815400485,0.029778274321072537,0,1,2.6653846153846157
jakarta selatan,kebayoranlama,48.863,85.929,41.85,25.395,Built-up,0.297,0.143,39.034,2022,1,0,-6.2495,106.7801,RGB_KebayoranLama2022.tif,kebayoranlama,Jakarta Selatan,3354.152586,0.03788596325061565,0.026633832165182805,0,1,2.8930041152263377
jakarta selatan,mampangprapatan,49.219,87.151,41.75,21.604,Built-up,0.28,0.146,38.824,2022,1,0,-6.2523,106.821,RGB_MampangPrapatan2022.tif,mampangprapatan,Jakarta Selatan,3383.5504239999996,0.04423995752964077,0.031852769421341354,0,1,2.926829268292683
jakarta selatan,pancoran,48.093,83.989,41.96,25.372,Built-up,0.249,0.19,39.443,2022,1,0,-6.2553,106.8436,RGB_Pancoran2022.tif,pancoran,Jakarta Selatan,3312.778127,0.03791900500530866,0.028477172758986806,0,1,2.5896551724137926
jakarta selatan,pasarminggu,47.81,80.233,39.04,35.89,Built-up,0.307,0.23,40.568,2022,1,0,-6.2908,106.8293,RGB_PasarMinggu2022.tif,pasarminggu,Jakarta Selatan,3254.892344,0.027107617240444564,0.018785578747628085,0,1,2.1
jakarta selatan,pesanggrahan,49.019,86.536,42.17,23.82,Built-up,0.329,0.178,38.766,2022,1,0,-6.2504,106.7587,RGB_Pesanggrahan2022.tif,pesanggrahan,Jakarta Selatan,3354.654576,0.040290088638195005,0.02703464947622885,0,1,2.4136690647482015
jakarta selatan,setiabudi,49.97,91.603,40.78,17.99,Built-up,0.292,0.133,37.368,2022,1,0,-6.2196,106.83,RGB_Setiabudi2022.tif,setiabudi,Jakarta Selatan,3423.020904,0.05265929436545551,0.0372827804107425,0,1,3.0386266094420598
jakarta selatan,tebet,49.098,89.777,42.05,17.948,Built-up,0.207,0.137,37.368,2022,1,0,-6.2289,106.8509,RGB_Tebet2022.tif,tebet,Jakarta Selatan,3354.7869360000004,0.05277601857715854,0.041851382731686725,0,1,3.3459915611814344
jakarta timur,cakung,49.881,95.843,39.99,7.969,Built-up,0.251,0.102,37.368,2022,1,0,-6.1885,106.9409,RGB_Cakung2022.tif,cakung,Jakarta Timur,3581.461224,0.11149514996097669,0.08350986732077154,0,1,3.7079207920792077
jakarta timur,cipayung,44.338,71.45,36.73,48.413,Built-up,0.378,0.257,40.568,2022,1,0,-6.3253,106.9036,RGB_Cipayung_2022(1).tif,cipayung,Jakarta Timur,2898.5836,0.02023758929836278,0.012587780543581648,0,1,1.742296918767507
jakarta timur,ciracas,44.631,72.961,38.43,53.48,Built-up,0.281,0.263,40.568,2022,1,0,-6.3339,106.8784,RGB_Ciracas2022.tif,ciracas,Jakarta Timur,2959.881848,0.018355359765051395,0.013197503671071953,0,1,1.980716253443526
jakarta timur,durensawit,48.074,88.543,40.19,16.888,Built-up,0.256,0.139,37.411,2022,1,0,-6.2325,106.9206,RGB_DurenSawit2022.tif,durensawit,Jakarta Timur,3312.4821730000003,0.05590339892665473,0.04159212880143112,0,1,3.112970711297071
jakarta timur,jatinegara,48.782,89.114,41.96,18.159,Built-up,0.217,0.126,37.368,2022,1,0,-6.2273,106.8774,RGB_Jatinegara2022.tif,jatinegara,Jakarta Timur,3330.0119520000003,0.05219479095986221,0.040868521321572114,0,1,3.4646017699115044
jakarta timur,kramatjati,46.073,79.206,40.0,30.295,Built-up,0.246,0.152,40.273,2022,1,0,-6.2763,106.8654,RGB_Cakung2022.tif,kramatjati,Jakarta Timur,3189.8632380000004,0.031953986259785905,0.024093305639878573,0,1,2.992063492063492
jakarta timur,makasar,46.313,80.574,39.06,25.658,Built-up,0.326,0.16,39.871,2022,1,0,-6.2663,106.8911,RGB_Makasar2022.tif,makasar,Jakarta Timur,3212.565954,0.037512191462225224,0.025283217045539798,0,1,2.592307692307692
jakarta timur,matraman,50.234,92.168,42.78,12.702,Built-up,0.202,0.132,37.368,2022,1,0,-6.2036,106.8645,RGB_Matraman2022.tif,matraman,Jakarta Timur,3444.1338240000005,0.07298204641658153,0.05823967304043206,0,1,3.439655172413793
jakarta timur,pasarrebo,45.194,74.586,38.06,48.623,Built-up,0.304,0.252,40.568,2022,1,0,-6.3264,106.8573,RGB_Cakung2022.tif,pasarrebo,Jakarta Timur,3025.8048479999998,0.020151945670354474,0.014025754186566713,0,1,1.9772727272727273
jakarta timur,pulogadung,52.431,97.496,41.4,10.47,Built-up,0.233,0.136,37.368,2022,1,0,-6.1932,106.889,RGB_Cakung2022.tif,pulogadung,Jakarta Timur,3643.230528,0.08718395815170009,0.06687009590235397,0,1,3.25
jakarta pusat,cempakaputih,55.215,102.647,41.82,8.401,Built-up,0.21,0.095,37.368,2022,1,0,-6.1809,106.8681,RGB_CempakaPutih2022.tif,cempakaputih,Jakarta Pusat,3835.7130960000004,0.10637166258908627,0.08403361344537816,0,1,4.051282051282051
jakarta pusat,gambir,55.106,104.491,39.51,7.605,Built-up,0.165,0.061,37.368,2022,1,0,-6.1715,106.8181,RGB_Gambir2022.tif,gambir,Jakarta Pusat,3904.619688,0.11621150493898895,0.09703660662405576,0,1,5.186335403726708
jakarta pusat,joharbaru,55.215,102.658,42.73,8.969,Built-up,0.165,0.076,37.368,2022,1,0,-6.1821,106.8546,RGB_JoharBaru2022.tif,joharbaru,Jakarta Pusat,3836.1241440000003,0.10031096398836394,0.08375965493028388,0,1,4.744318181818182
jakarta pusat,kemayoran,55.19,103.064,33.53,6.168,Built-up,0.147,0.103,37.368,2022,1,0,-6.1627,106.8558,RGB_Kemayoran2022.tif,kemayoran,Jakarta Pusat,3851.295552,0.13950892857142858,0.11900111607142858,0,1,4.201970443349754
jakarta pusat,menteng,52.959,99.114,40.53,10.741,Built-up,0.275,0.099,37.368,2022,1,0,-6.1958,106.8353,RGB_Menteng2022.tif,menteng,Jakarta Pusat,3703.6919520000006,0.08517162081594414,0.06174942509155949,0,1,3.6432160804020097
jakarta pusat,sawahbesar,62.569,123.404,34.91,7.059,Built-up,0.148,0.09,37.368,2022,1,0,-6.1539,106.8332,RGB_SawahBesar2022.tif,sawahbesar,Jakarta Pusat,4611.360672,0.12408487405385282,0.1057203126938826,1,1,4.484210526315789
jakarta pusat,senen,55.008,103.196,41.69,10.007,Built-up,0.179,0.092,37.368,2022,1,0,-6.1842,106.8459,RGB_Senen2022.tif,senen,Jakarta Pusat,3856.228128,0.09085127646043427,0.07458889797401654,0,1,4.276041666666666
jakarta pusat,tanahabang,51.46,95.054,41.41,12.45,Built-up,0.284,0.13,37.368,2022,1,0,-6.2054,106.8094,RGB_TanahAbang2022.tif,tanahabang,Jakarta Pusat,3551.9778720000004,0.07434944237918216,0.05323420074349442,0,1,3.1130434782608694
jakarta barat,cengkareng,42.051,74.686,38.53,5.286,Built-up,0.23,0.059,37.58,2022,2,0,-6.1515,106.7369,RGB_Tamansari2022(2).tif,cengkareng,Jakarta Barat,2806.69988,0.15908367801463572,0.1224944320712695,0,1,4.8427672955974845
jakarta barat,grogolpetamburan,43.209,74.288,38.09,6.01,Built-up,0.177,0.06,37.662,2022,2,0,-6.1634,106.7865,RGB_Tamansari2022(2).tif,grogolpetamburan,Jakarta Barat,2797.834656,0.14265335235378032,0.1174037089871612,0,1,5.14375
jakarta barat,kalideres,42.025,73.974,38.53,5.258,Built-up,0.226,0.071,37.552,2022,2,0,-6.1346,106.7039,RGB_Tamansari2022(2).tif,kalideres,Jakarta Barat,2777.8716480000003,0.15979546180888463,0.12368168744007671,0,1,4.526315789473685
jakarta barat,kebonjeruk,43.511,75.959,39.53,10.059,Built-up,0.228,0.118,37.662,2022,2,0,-6.1895,106.7691,RGB_Tamansari2022(2).tif,kebonjeruk,Jakarta Barat,2860.767858,0.09042408897730356,0.06980739669047835,0,1,3.541284403669725
jakarta barat,kembangan,42.205,76.618,38.96,10.349,Built-up,0.293,0.126,37.592,2022,2,0,-6.1982,106.7418,RGB_Tamansari2022(2).tif,kembangan,Jakarta Barat,2880.2238559999996,0.08811349017534584,0.06229623755396951,0,1,3.1283185840707968
jakarta barat,palmerah,42.36,75.483,39.15,10.559,Built-up,0.227,0.122,37.662,2022,2,0,-6.1917,106.7956,RGB_Tamansari2022(2).tif,palmerah,Jakarta Barat,2842.8407460000003,0.08651267410675664,0.06687429708452289,0,1,3.481981981981982
jakarta barat,tamansari,42.37,82.328,36.92,6.894,Tree cover,0.149,0.061,37.662,2022,2,0,-6.1481,106.8184,RGB_Tamansari2022(2).tif,tamansari,Jakarta Barat,3100.637136,0.12667848999239928,0.10780339498353178,0,1,5.285714285714286
jakarta barat,tambora,42.507,80.123,38.53,5.895,Built-up,0.139,0.048,37.662,2022,2,0,-6.1475,106.8035,RGB_Tamansari2022(2).tif,tambora,Jakarta Barat,3017.592426,0.14503263234227703,0.12487309644670053,0,1,5.817567567567567
jakarta utara,cilincing,40.643,74.382,35.16,3.19,Built-up,0.289,0.068,37.662,2022,2,0,-6.1243,106.9421,RGB_Cilincing2022.tif,cilincing,Jakarta Utara,2801.3748840000003,0.23866348448687355,0.1696897374701671,0,1,4.232142857142858
jakarta utara,kelapagading,41.561,74.793,35.16,5.514,Built-up,0.254,0.062,37.662,2022,2,0,-6.161,106.9037,RGB_KelapaGading2022.tif,kelapagading,Jakarta Utara,2816.853966,0.15351550506601166,0.1145225667792447,0,1,4.604938271604938
