event_date,kota_administrasi,kecamatan,kelurahan,tahun,bulan,flood_event,duration_days,water_min_cm,water_max_cm,water_mean_cm,jumlah_tempat_pengungsian,jumlah_luka_ringan,jumlah_luka_berat,jumlah_meninggal,severity
2013-07-23,Jakarta Selatan,Tebet,Bukit Duri,2013,7,1,2.0,10.0,40.0,25.0,0.0,0.0,0.0,0.0,0.0707
2013-07-24,Jakarta Selatan,Tebet,Bukit Duri,2013,7,1,2.0,10.0,40.0,25.0,0.0,0.0,0.0,0.0,0.0707
2013-07-12,Jakarta Barat,Kembangan,Kembangan Utara,2013,7,1,1.0,30.0,40.0,35.0,0.0,0.0,0.0,0.0,0.0529
2013-07-14,Jakarta Utara,Pademangan Barat,Pademangan Barat,2013,7,1,2.0,10.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0795
2013-07-15,Jakarta Utara,Pademangan Barat,Pademangan Barat,2013,7,1,2.0,10.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0795
2013-07-14,Jakarta Utara,Pademangan Timur,Pademangan Timur,2013,7,1,2.0,10.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0795
2013-07-15,Jakarta Utara,Pademangan Timur,Pademangan Timur,2013,7,1,2.0,10.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0795
2013-07-21,Jakarta Utara,Tanjung Priok,Sunter Agung,2013,7,1,1.0,20.0,50.0,35.0,0.0,0.0,0.0,0.0,0.0616
2013-07-23,Jakarta Utara,Tanjung Priok,Kapuk Muara,2013,7,1,1.0,15.0,60.0,37.5,0.0,0.0,0.0,0.0,0.0704
2013-08-04,Jakarta Timur,Jatinegara,Kampung Melayu,2013,8,1,3.0,30.0,300.0,165.0,2.0,0.0,0.0,0.0,0.3211
2013-08-08,Jakarta Timur,Jatinegara,Kampung Melayu,2013,8,1,3.0,30.0,300.0,165.0,2.0,0.0,0.0,0.0,0.3211
2013-08-09,Jakarta Timur,Jatinegara,Kampung Melayu,2013,8,1,3.0,30.0,300.0,165.0,2.0,0.0,0.0,0.0,0.3211
2013-08-04,Jakarta Timur,Kramat Jati,Cawang,2013,8,1,1.0,30.0,100.0,65.0,0.0,0.0,0.0,0.0,0.1054
2013-08-04,Jakarta Timur,Kramat Jati,Cililitan,2013,8,1,1.0,50.0,250.0,150.0,0.0,0.0,0.0,0.0,0.2366
2013-08-04,Jakarta Selatan,Tebet,Bukit Duri,2013,8,1,1.0,20.0,70.0,45.0,0.0,0.0,0.0,0.0,0.0791
2013-08-08,Jakarta Selatan,Kebayoran Lama,Pondok Pinang,2013,8,1,2.0,20.0,250.0,135.0,6.0,0.0,0.0,0.0,0.2695
2013-08-09,Jakarta Selatan,Kebayoran Lama,Pondok Pinang,2013,8,1,2.0,20.0,250.0,135.0,6.0,0.0,0.0,0.0,0.2695
2013-08-08,Jakarta Selatan,Cilandak,Pondok Labu,2013,8,1,2.0,30.0,100.0,65.0,0.0,0.0,0.0,0.0,0.1232
2013-08-09,Jakarta Selatan,Cilandak,Pondok Labu,2013,8,1,2.0,30.0,100.0,65.0,0.0,0.0,0.0,0.0,0.1232
2013-08-08,Jakarta Selatan,Cilandak,Lebak Bulus,2013,8,1,2.0,30.0,100.0,65.0,0.0,0.0,0.0,0.0,0.1232
2013-08-09,Jakarta Selatan,Cilandak,Lebak Bulus,2013,8,1,2.0,30.0,100.0,65.0,0.0,0.0,0.0,0.0,0.1232
2013-08-08,Jakarta Selatan,Pesangrahan,Ulujami,2013,8,1,2.0,50.0,100.0,75.0,2.0,0.0,0.0,0.0,0.1282
2013-08-09,Jakarta Selatan,Pesangrahan,Ulujami,2013,8,1,2.0,50.0,100.0,75.0,2.0,0.0,0.0,0.0,0.1282
2013-08-08,Jakarta Selatan,Pesangrahan,Bintaro,2013,8,1,2.0,50.0,100.0,75.0,2.0,0.0,0.0,0.0,0.1282
2013-08-09,Jakarta Selatan,Pesangrahan,Bintaro,2013,8,1,2.0,50.0,100.0,75.0,2.0,0.0,0.0,0.0,0.1282
2013-08-08,Jakarta Barat,Kebon Jeruk,Kebon Jeruk,2013,8,1,2.0,30.0,50.0,40.0,0.0,0.0,0.0,0.0,0.0795
2013-08-09,Jakarta Barat,Kebon Jeruk,Kebon Jeruk,2013,8,1,2.0,30.0,50.0,40.0,0.0,0.0,0.0,0.0,0.0795
2013-08-09,Jakarta Barat,Kebon Jeruk,Kedoya Selatan,2013,8,1,1.0,30.0,40.0,35.0,0.0,0.0,0.0,0.0,0.0529
2013-10-30,Jakarta Timur,Kramat Jati,Kramat Jati,2013,10,1,1.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0441
2013-10-30,Jakarta Selatan,Cilandak,Pondok Labu,2013,10,1,1.0,25.0,30.0,27.5,0.0,0.0,0.0,0.0,0.0441
2013-10-30,Jakarta Selatan,Pesanggarahan,Ulujami,2013,10,1,1.0,20.0,40.0,30.0,0.0,0.0,0.0,0.0,0.0529
2013-10-19,Jakarta Utara,Penjaringan,Penjaringan,2013,10,1,1.0,20.0,50.0,35.0,0.0,0.0,0.0,0.0,0.0616
2013-11-15,Jakarta Timur,Jatinegara,Bidara Cina,2013,11,1,4.0,10.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0977
2013-11-16,Jakarta Timur,Jatinegara,Bidara Cina,2013,11,1,4.0,10.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0977
2013-11-17,Jakarta Timur,Jatinegara,Bidara Cina,2013,11,1,4.0,10.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0977
2013-11-18,Jakarta Timur,Jatinegara,Bidara Cina,2013,11,1,4.0,10.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0977
2013-11-08,Jakarta Timur,Makasar,Cipinang Melayu,2013,11,1,1.0,50.0,70.0,60.0,0.0,0.0,0.0,0.0,0.0791
2013-11-08,Jakarta Timur,Kramat Jati,Batu Ampar,2013,11,1,1.0,50.0,70.0,60.0,0.0,0.0,0.0,0.0,0.0791
2013-11-17,Jakarta Timur,Kramat Jati,Kramat Jati,2013,11,1,1.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0616
2013-11-17,Jakarta Timur,Kramat Jati,Cililitan,2013,11,1,1.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.031
2013-11-08,Jakarta Selatan,Mampang Prapatan,Mampang Prapatan,2013,11,1,1.0,50.0,70.0,60.0,0.0,0.0,0.0,0.0,0.0791
2013-11-08,Jakarta Selatan,Mampang Prapatan,Bangka,2013,11,1,1.0,10.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0441
2013-11-08,Jakarta Selatan,Pesanggarahan,Ulujami,2013,11,1,5.0,10.0,100.0,55.0,6.0,0.0,0.0,0.0,0.1918
2013-11-12,Jakarta Selatan,Pesanggarahan,Ulujami,2013,11,1,5.0,10.0,100.0,55.0,6.0,0.0,0.0,0.0,0.1918
2013-11-13,Jakarta Selatan,Pesanggarahan,Ulujami,2013,11,1,5.0,10.0,100.0,55.0,6.0,0.0,0.0,0.0,0.1918
2013-11-14,Jakarta Selatan,Pesanggarahan,Ulujami,2013,11,1,5.0,10.0,100.0,55.0,6.0,0.0,0.0,0.0,0.1918
2013-11-17,Jakarta Selatan,Pesanggarahan,Ulujami,2013,11,1,5.0,10.0,100.0,55.0,6.0,0.0,0.0,0.0,0.1918
2013-11-12,Jakarta Selatan,Kebayoran Baru,Petogogan,2013,11,1,1.0,10.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0441
2013-11-13,Jakarta Selatan,Kebayoran Lama,Pondok Pinang,2013,11,1,3.0,10.0,120.0,65.0,0.0,0.0,0.0,0.0,0.1586
2013-11-14,Jakarta Selatan,Kebayoran Lama,Pondok Pinang,2013,11,1,3.0,10.0,120.0,65.0,0.0,0.0,0.0,0.0,0.1586
2013-11-15,Jakarta Selatan,Kebayoran Lama,Pondok Pinang,2013,11,1,3.0,10.0,120.0,65.0,0.0,0.0,0.0,0.0,0.1586
2013-11-14,Jakarta Selatan,Kebayoran Lama,Cipulir,2013,11,1,1.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0266
2013-11-14,Jakarta Barat,Cengkareng,Duri Kosambi,2013,11,1,1.0,60.0,80.0,70.0,0.0,0.0,0.0,0.0,0.0879
2013-11-14,Jakarta Barat,Cengkareng,Rawa Buaya,2013,11,1,1.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0266
2013-11-14,Jakarta Barat,Kembangan,Kembangan Utara,2013,11,1,2.0,30.0,80.0,55.0,2.0,0.0,0.0,2.0,0.1407
2014-01-12,Jakarta Timur,Jatinegara,Kampung Melayu,2014,1,1,20.0,30.0,350.0,190.0,18.0,0.0,0.0,0.0,0.6012
2014-01-13,Jakarta Timur,Jatinegara,Kampung Melayu,2014,1,1,20.0,30.0,350.0,190.0,18.0,0.0,0.0,0.0,0.6012
2014-01-14,Jakarta Timur,Jatinegara,Kampung Melayu,2014,1,1,20.0,30.0,350.0,190.0,18.0,0.0,0.0,0.0,0.6012
2014-01-15,Jakarta Timur,Jatinegara,Kampung Melayu,2014,1,1,20.0,30.0,350.0,190.0,18.0,0.0,0.0,0.0,0.6012
2014-01-16,Jakarta Timur,Jatinegara,Kampung Melayu,2014,1,1,20.0,30.0,350.0,190.0,18.0,0.0,0.0,0.0,0.6012
2014-01-17,Jakarta Timur,Jatinegara,Kampung Melayu,2014,1,1,20.0,30.0,350.0,190.0,18.0,0.0,0.0,0.0,0.6012
2014-01-18,Jakarta Timur,Jatinegara,Kampung Melayu,2014,1,1,20.0,30.0,350.0,190.0,18.0,0.0,0.0,0.0,0.6012
2014-01-19,Jakarta Timur,Jatinegara,Kampung Melayu,2014,1,1,20.0,30.0,350.0,190.0,18.0,0.0,0.0,0.0,0.6012
2014-01-20,Jakarta Timur,Jatinegara,Kampung Melayu,2014,1,1,20.0,30.0,350.0,190.0,18.0,0.0,0.0,0.0,0.6012
2014-01-21,Jakarta Timur,Jatinegara,Kampung Melayu,2014,1,1,20.0,30.0,350.0,190.0,18.0,0.0,0.0,0.0,0.6012
2014-01-22,Jakarta Timur,Jatinegara,Kampung Melayu,2014,1,1,20.0,30.0,350.0,190.0,18.0,0.0,0.0,0.0,0.6012
2014-01-23,Jakarta Timur,Jatinegara,Kampung Melayu,2014,1,1,20.0,30.0,350.0,190.0,18.0,0.0,0.0,0.0,0.6012
2014-01-24,Jakarta Timur,Jatinegara,Kampung Melayu,2014,1,1,20.0,30.0,350.0,190.0,18.0,0.0,0.0,0.0,0.6012
2014-01-25,Jakarta Timur,Jatinegara,Kampung Melayu,2014,1,1,20.0,30.0,350.0,190.0,18.0,0.0,0.0,0.0,0.6012
2014-01-26,Jakarta Timur,Jatinegara,Kampung Melayu,2014,1,1,20.0,30.0,350.0,190.0,18.0,0.0,0.0,0.0,0.6012
2014-01-27,Jakarta Timur,Jatinegara,Kampung Melayu,2014,1,1,20.0,30.0,350.0,190.0,18.0,0.0,0.0,0.0,0.6012
2014-01-28,Jakarta Timur,Jatinegara,Kampung Melayu,2014,1,1,20.0,30.0,350.0,190.0,18.0,0.0,0.0,0.0,0.6012
2014-01-29,Jakarta Timur,Jatinegara,Kampung Melayu,2014,1,1,20.0,30.0,350.0,190.0,18.0,0.0,0.0,0.0,0.6012
2014-01-30,Jakarta Timur,Jatinegara,Kampung Melayu,2014,1,1,20.0,30.0,350.0,190.0,18.0,0.0,0.0,0.0,0.6012
2014-01-31,Jakarta Timur,Jatinegara,Kampung Melayu,2014,1,1,20.0,30.0,350.0,190.0,18.0,0.0,0.0,0.0,0.6012
2014-01-12,Jakarta Timur,Jatinegara,Cipinang Muara,2014,1,1,13.0,100.0,150.0,125.0,1.0,0.0,0.0,0.0,0.3659
2014-01-13,Jakarta Timur,Jatinegara,Cipinang Muara,2014,1,1,13.0,100.0,150.0,125.0,1.0,0.0,0.0,0.0,0.3659
2014-01-14,Jakarta Timur,Jatinegara,Cipinang Muara,2014,1,1,13.0,100.0,150.0,125.0,1.0,0.0,0.0,0.0,0.3659
2014-01-19,Jakarta Timur,Jatinegara,Cipinang Muara,2014,1,1,13.0,100.0,150.0,125.0,1.0,0.0,0.0,0.0,0.3659
2014-01-20,Jakarta Timur,Jatinegara,Cipinang Muara,2014,1,1,13.0,100.0,150.0,125.0,1.0,0.0,0.0,0.0,0.3659
2014-01-21,Jakarta Timur,Jatinegara,Cipinang Muara,2014,1,1,13.0,100.0,150.0,125.0,1.0,0.0,0.0,0.0,0.3659
2014-01-22,Jakarta Timur,Jatinegara,Cipinang Muara,2014,1,1,13.0,100.0,150.0,125.0,1.0,0.0,0.0,0.0,0.3659
2014-01-23,Jakarta Timur,Jatinegara,Cipinang Muara,2014,1,1,13.0,100.0,150.0,125.0,1.0,0.0,0.0,0.0,0.3659
2014-01-24,Jakarta Timur,Jatinegara,Cipinang Muara,2014,1,1,13.0,100.0,150.0,125.0,1.0,0.0,0.0,0.0,0.3659
2014-01-28,Jakarta Timur,Jatinegara,Cipinang Muara,2014,1,1,13.0,100.0,150.0,125.0,1.0,0.0,0.0,0.0,0.3659
2014-01-29,Jakarta Timur,Jatinegara,Cipinang Muara,2014,1,1,13.0,100.0,150.0,125.0,1.0,0.0,0.0,0.0,0.3659
2014-01-30,Jakarta Timur,Jatinegara,Cipinang Muara,2014,1,1,13.0,100.0,150.0,125.0,1.0,0.0,0.0,0.0,0.3659
2014-01-31,Jakarta Timur,Jatinegara,Cipinang Muara,2014,1,1,13.0,100.0,150.0,125.0,1.0,0.0,0.0,0.0,0.3659
2014-01-14,Jakarta Timur,Jatinegara,Cipinang Besar Selatan,2014,1,1,9.0,50.0,150.0,100.0,1.0,0.0,0.0,0.0,0.2945
2014-01-19,Jakarta Timur,Jatinegara,Cipinang Besar Selatan,2014,1,1,9.0,50.0,150.0,100.0,1.0,0.0,0.0,0.0,0.2945
2014-01-20,Jakarta Timur,Jatinegara,Cipinang Besar Selatan,2014,1,1,9.0,50.0,150.0,100.0,1.0,0.0,0.0,0.0,0.2945
2014-01-21,Jakarta Timur,Jatinegara,Cipinang Besar Selatan,2014,1,1,9.0,50.0,150.0,100.0,1.0,0.0,0.0,0.0,0.2945
2014-01-22,Jakarta Timur,Jatinegara,Cipinang Besar Selatan,2014,1,1,9.0,50.0,150.0,100.0,1.0,0.0,0.0,0.0,0.2945
2014-01-23,Jakarta Timur,Jatinegara,Cipinang Besar Selatan,2014,1,1,9.0,50.0,150.0,100.0,1.0,0.0,0.0,0.0,0.2945
2014-01-29,Jakarta Timur,Jatinegara,Cipinang Besar Selatan,2014,1,1,9.0,50.0,150.0,100.0,1.0,0.0,0.0,0.0,0.2945
2014-01-30,Jakarta Timur,Jatinegara,Cipinang Besar Selatan,2014,1,1,9.0,50.0,150.0,100.0,1.0,0.0,0.0,0.0,0.2945
2014-01-31,Jakarta Timur,Jatinegara,Cipinang Besar Selatan,2014,1,1,9.0,50.0,150.0,100.0,1.0,0.0,0.0,0.0,0.2945
2014-01-12,Jakarta Timur,Kramat Jati,Cawang,2014,1,1,17.0,50.0,400.0,225.0,9.0,0.0,0.0,0.0,0.6225
2014-01-13,Jakarta Timur,Kramat Jati,Cawang,2014,1,1,17.0,50.0,400.0,225.0,9.0,0.0,0.0,0.0,0.6225
2014-01-14,Jakarta Timur,Kramat Jati,Cawang,2014,1,1,17.0,50.0,400.0,225.0,9.0,0.0,0.0,0.0,0.6225
2014-01-18,Jakarta Timur,Kramat Jati,Cawang,2014,1,1,17.0,50.0,400.0,225.0,9.0,0.0,0.0,0.0,0.6225
2014-01-19,Jakarta Timur,Kramat Jati,Cawang,2014,1,1,17.0,50.0,400.0,225.0,9.0,0.0,0.0,0.0,0.6225
2014-01-20,Jakarta Timur,Kramat Jati,Cawang,2014,1,1,17.0,50.0,400.0,225.0,9.0,0.0,0.0,0.0,0.6225
2014-01-21,Jakarta Timur,Kramat Jati,Cawang,2014,1,1,17.0,50.0,400.0,225.0,9.0,0.0,0.0,0.0,0.6225
2014-01-22,Jakarta Timur,Kramat Jati,Cawang,2014,1,1,17.0,50.0,400.0,225.0,9.0,0.0,0.0,0.0,0.6225
2014-01-23,Jakarta Timur,Kramat Jati,Cawang,2014,1,1,17.0,50.0,400.0,225.0,9.0,0.0,0.0,0.0,0.6225
2014-01-24,Jakarta Timur,Kramat Jati,Cawang,2014,1,1,17.0,50.0,400.0,225.0,9.0,0.0,0.0,0.0,0.6225
2014-01-25,Jakarta Timur,Kramat Jati,Cawang,2014,1,1,17.0,50.0,400.0,225.0,9.0,0.0,0.0,0.0,0.6225
2014-01-26,Jakarta Timur,Kramat Jati,Cawang,2014,1,1,17.0,50.0,400.0,225.0,9.0,0.0,0.0,0.0,0.6225
2014-01-27,Jakarta Timur,Kramat Jati,Cawang,2014,1,1,17.0,50.0,400.0,225.0,9.0,0.0,0.0,0.0,0.6225
2014-01-28,Jakarta Timur,Kramat Jati,Cawang,2014,1,1,17.0,50.0,400.0,225.0,9.0,0.0,0.0,0.0,0.6225
2014-01-29,Jakarta Timur,Kramat Jati,Cawang,2014,1,1,17.0,50.0,400.0,225.0,9.0,0.0,0.0,0.0,0.6225
2014-01-30,Jakarta Timur,Kramat Jati,Cawang,2014,1,1,17.0,50.0,400.0,225.0,9.0,0.0,0.0,0.0,0.6225
2014-01-31,Jakarta Timur,Kramat Jati,Cawang,2014,1,1,17.0,50.0,400.0,225.0,9.0,0.0,0.0,0.0,0.6225
2014-01-12,Jakarta Timur,Kramat Jati,Kramat Jati,2014,1,1,7.0,50.0,150.0,100.0,6.0,0.0,0.0,0.0,0.2712
2014-01-13,Jakarta Timur,Kramat Jati,Kramat Jati,2014,1,1,7.0,50.0,150.0,100.0,6.0,0.0,0.0,0.0,0.2712
2014-01-14,Jakarta Timur,Kramat Jati,Kramat Jati,2014,1,1,7.0,50.0,150.0,100.0,6.0,0.0,0.0,0.0,0.2712
2014-01-19,Jakarta Timur,Kramat Jati,Kramat Jati,2014,1,1,7.0,50.0,150.0,100.0,6.0,0.0,0.0,0.0,0.2712
2014-01-20,Jakarta Timur,Kramat Jati,Kramat Jati,2014,1,1,7.0,50.0,150.0,100.0,6.0,0.0,0.0,0.0,0.2712
2014-01-21,Jakarta Timur,Kramat Jati,Kramat Jati,2014,1,1,7.0,50.0,150.0,100.0,6.0,0.0,0.0,0.0,0.2712
2014-01-22,Jakarta Timur,Kramat Jati,Kramat Jati,2014,1,1,7.0,50.0,150.0,100.0,6.0,0.0,0.0,0.0,0.2712
2014-01-12,Jakarta Timur,Kramat Jati,Cililitan,2014,1,1,19.0,40.0,250.0,145.0,13.0,0.0,0.0,0.0,0.5012
2014-01-13,Jakarta Timur,Kramat Jati,Cililitan,2014,1,1,19.0,40.0,250.0,145.0,13.0,0.0,0.0,0.0,0.5012
2014-01-14,Jakarta Timur,Kramat Jati,Cililitan,2014,1,1,19.0,40.0,250.0,145.0,13.0,0.0,0.0,0.0,0.5012
2014-01-15,Jakarta Timur,Kramat Jati,Cililitan,2014,1,1,19.0,40.0,250.0,145.0,13.0,0.0,0.0,0.0,0.5012
2014-01-16,Jakarta Timur,Kramat Jati,Cililitan,2014,1,1,19.0,40.0,250.0,145.0,13.0,0.0,0.0,0.0,0.5012
2014-01-17,Jakarta Timur,Kramat Jati,Cililitan,2014,1,1,19.0,40.0,250.0,145.0,13.0,0.0,0.0,0.0,0.5012
2014-01-18,Jakarta Timur,Kramat Jati,Cililitan,2014,1,1,19.0,40.0,250.0,145.0,13.0,0.0,0.0,0.0,0.5012
2014-01-19,Jakarta Timur,Kramat Jati,Cililitan,2014,1,1,19.0,40.0,250.0,145.0,13.0,0.0,0.0,0.0,0.5012
2014-01-20,Jakarta Timur,Kramat Jati,Cililitan,2014,1,1,19.0,40.0,250.0,145.0,13.0,0.0,0.0,0.0,0.5012
2014-01-21,Jakarta Timur,Kramat Jati,Cililitan,2014,1,1,19.0,40.0,250.0,145.0,13.0,0.0,0.0,0.0,0.5012
2014-01-22,Jakarta Timur,Kramat Jati,Cililitan,2014,1,1,19.0,40.0,250.0,145.0,13.0,0.0,0.0,0.0,0.5012
2014-01-23,Jakarta Timur,Kramat Jati,Cililitan,2014,1,1,19.0,40.0,250.0,145.0,13.0,0.0,0.0,0.0,0.5012
2014-01-24,Jakarta Timur,Kramat Jati,Cililitan,2014,1,1,19.0,40.0,250.0,145.0,13.0,0.0,0.0,0.0,0.5012
2014-01-25,Jakarta Timur,Kramat Jati,Cililitan,2014,1,1,19.0,40.0,250.0,145.0,13.0,0.0,0.0,0.0,0.5012
2014-01-26,Jakarta Timur,Kramat Jati,Cililitan,2014,1,1,19.0,40.0,250.0,145.0,13.0,0.0,0.0,0.0,0.5012
2014-01-27,Jakarta Timur,Kramat Jati,Cililitan,2014,1,1,19.0,40.0,250.0,145.0,13.0,0.0,0.0,0.0,0.5012
2014-01-28,Jakarta Timur,Kramat Jati,Cililitan,2014,1,1,19.0,40.0,250.0,145.0,13.0,0.0,0.0,0.0,0.5012
2014-01-29,Jakarta Timur,Kramat Jati,Cililitan,2014,1,1,19.0,40.0,250.0,145.0,13.0,0.0,0.0,0.0,0.5012
2014-01-30,Jakarta Timur,Kramat Jati,Cililitan,2014,1,1,19.0,40.0,250.0,145.0,13.0,0.0,0.0,0.0,0.5012
2014-01-12,Jakarta Timur,Kramat Jati,Dukuh,2014,1,1,6.0,50.0,12.0,31.0,0.0,0.0,0.0,0.0,0.1176
2014-01-13,Jakarta Timur,Kramat Jati,Dukuh,2014,1,1,6.0,50.0,12.0,31.0,0.0,0.0,0.0,0.0,0.1176
2014-01-14,Jakarta Timur,Kramat Jati,Dukuh,2014,1,1,6.0,50.0,12.0,31.0,0.0,0.0,0.0,0.0,0.1176
2014-01-19,Jakarta Timur,Kramat Jati,Dukuh,2014,1,1,6.0,50.0,12.0,31.0,0.0,0.0,0.0,0.0,0.1176
2014-01-20,Jakarta Timur,Kramat Jati,Dukuh,2014,1,1,6.0,50.0,12.0,31.0,0.0,0.0,0.0,0.0,0.1176
2014-01-21,Jakarta Timur,Kramat Jati,Dukuh,2014,1,1,6.0,50.0,12.0,31.0,0.0,0.0,0.0,0.0,0.1176
2014-01-14,Jakarta Timur,Kramat Jati,Balekambang,2014,1,1,10.0,100.0,100.0,100.0,13.0,0.0,0.0,0.0,0.2986
2014-01-19,Jakarta Timur,Kramat Jati,Balekambang,2014,1,1,10.0,100.0,100.0,100.0,13.0,0.0,0.0,0.0,0.2986
2014-01-20,Jakarta Timur,Kramat Jati,Balekambang,2014,1,1,10.0,100.0,100.0,100.0,13.0,0.0,0.0,0.0,0.2986
2014-01-21,Jakarta Timur,Kramat Jati,Balekambang,2014,1,1,10.0,100.0,100.0,100.0,13.0,0.0,0.0,0.0,0.2986
2014-01-22,Jakarta Timur,Kramat Jati,Balekambang,2014,1,1,10.0,100.0,100.0,100.0,13.0,0.0,0.0,0.0,0.2986
2014-01-23,Jakarta Timur,Kramat Jati,Balekambang,2014,1,1,10.0,100.0,100.0,100.0,13.0,0.0,0.0,0.0,0.2986
2014-01-24,Jakarta Timur,Kramat Jati,Balekambang,2014,1,1,10.0,100.0,100.0,100.0,13.0,0.0,0.0,0.0,0.2986
2014-01-25,Jakarta Timur,Kramat Jati,Balekambang,2014,1,1,10.0,100.0,100.0,100.0,13.0,0.0,0.0,0.0,0.2986
2014-01-26,Jakarta Timur,Kramat Jati,Balekambang,2014,1,1,10.0,100.0,100.0,100.0,13.0,0.0,0.0,0.0,0.2986
2014-01-27,Jakarta Timur,Kramat Jati,Balekambang,2014,1,1,10.0,100.0,100.0,100.0,13.0,0.0,0.0,0.0,0.2986
2014-01-14,Jakarta Timur,Cipayung,Lubang Buaya,2014,1,1,6.0,50.0,100.0,75.0,3.0,0.0,0.0,0.0,0.2021
2014-01-18,Jakarta Timur,Cipayung,Lubang Buaya,2014,1,1,6.0,50.0,100.0,75.0,3.0,0.0,0.0,0.0,0.2021
2014-01-19,Jakarta Timur,Cipayung,Lubang Buaya,2014,1,1,6.0,50.0,100.0,75.0,3.0,0.0,0.0,0.0,0.2021
2014-01-20,Jakarta Timur,Cipayung,Lubang Buaya,2014,1,1,6.0,50.0,100.0,75.0,3.0,0.0,0.0,0.0,0.2021
2014-01-21,Jakarta Timur,Cipayung,Lubang Buaya,2014,1,1,6.0,50.0,100.0,75.0,3.0,0.0,0.0,0.0,0.2021
2014-01-30,Jakarta Timur,Cipayung,Lubang Buaya,2014,1,1,6.0,50.0,100.0,75.0,3.0,0.0,0.0,0.0,0.2021
2014-01-18,Jakarta Timur,Cipayung,Setu,2014,1,1,8.0,10.0,50.0,30.0,0.0,0.0,0.0,0.0,0.1866
2014-01-19,Jakarta Timur,Cipayung,Setu,2014,1,1,8.0,10.0,50.0,30.0,0.0,0.0,0.0,0.0,0.1866
2014-01-20,Jakarta Timur,Cipayung,Setu,2014,1,1,8.0,10.0,50.0,30.0,0.0,0.0,0.0,0.0,0.1866
2014-01-21,Jakarta Timur,Cipayung,Setu,2014,1,1,8.0,10.0,50.0,30.0,0.0,0.0,0.0,0.0,0.1866
2014-01-22,Jakarta Timur,Cipayung,Setu,2014,1,1,8.0,10.0,50.0,30.0,0.0,0.0,0.0,0.0,0.1866
2014-01-28,Jakarta Timur,Cipayung,Setu,2014,1,1,8.0,10.0,50.0,30.0,0.0,0.0,0.0,0.0,0.1866
2014-01-29,Jakarta Timur,Cipayung,Setu,2014,1,1,8.0,10.0,50.0,30.0,0.0,0.0,0.0,0.0,0.1866
2014-01-30,Jakarta Timur,Cipayung,Setu,2014,1,1,8.0,10.0,50.0,30.0,0.0,0.0,0.0,0.0,0.1866
2014-01-19,Jakarta Timur,Cipayung,Cilangkap,2014,1,1,7.0,30.0,80.0,55.0,2.0,0.0,0.0,0.0,0.2
2014-01-20,Jakarta Timur,Cipayung,Cilangkap,2014,1,1,7.0,30.0,80.0,55.0,2.0,0.0,0.0,0.0,0.2
2014-01-21,Jakarta Timur,Cipayung,Cilangkap,2014,1,1,7.0,30.0,80.0,55.0,2.0,0.0,0.0,0.0,0.2
2014-01-22,Jakarta Timur,Cipayung,Cilangkap,2014,1,1,7.0,30.0,80.0,55.0,2.0,0.0,0.0,0.0,0.2
2014-01-30,Jakarta Timur,Cipayung,Cilangkap,2014,1,1,7.0,30.0,80.0,55.0,2.0,0.0,0.0,0.0,0.2
2014-01-19,Jakarta Timur,Cipayung,Bambu Apus,2014,1,1,7.0,10.0,50.0,30.0,0.0,0.0,0.0,0.0,0.1688
2014-01-20,Jakarta Timur,Cipayung,Bambu Apus,2014,1,1,7.0,10.0,50.0,30.0,0.0,0.0,0.0,0.0,0.1688
2014-01-21,Jakarta Timur,Cipayung,Bambu Apus,2014,1,1,7.0,10.0,50.0,30.0,0.0,0.0,0.0,0.0,0.1688
2014-01-22,Jakarta Timur,Cipayung,Bambu Apus,2014,1,1,7.0,10.0,50.0,30.0,0.0,0.0,0.0,0.0,0.1688
2014-01-28,Jakarta Timur,Cipayung,Bambu Apus,2014,1,1,7.0,10.0,50.0,30.0,0.0,0.0,0.0,0.0,0.1688
2014-01-29,Jakarta Timur,Cipayung,Bambu Apus,2014,1,1,7.0,10.0,50.0,30.0,0.0,0.0,0.0,0.0,0.1688
2014-01-30,Jakarta Timur,Cipayung,Bambu Apus,2014,1,1,7.0,10.0,50.0,30.0,0.0,0.0,0.0,0.0,0.1688
2014-01-19,Jakarta Timur,Cipayung,Pondok Ranggon,2014,1,1,7.0,50.0,100.0,75.0,1.0,0.0,0.0,0.0,0.215
2014-01-20,Jakarta Timur,Cipayung,Pondok Ranggon,2014,1,1,7.0,50.0,100.0,75.0,1.0,0.0,0.0,0.0,0.215
